"동별","독거노인별","성별","항목","단위","2014 년","2015 년","2016 년","2017 년","2018 년","2019 년","2020 년","2021 년","2022 년","2023 년","2024 년",
"묵2동","합계","남","독거노인현황(성별)","","","196","208","182","216","245","297","334","342","381","417",
"묵2동","합계","여","독거노인현황(성별)","","","420","444","542","499","512","576","628","637","686","717",
"묵2동","국민기초생활보장 수급권자","계","독거노인현황(성별)","","","120","126","124","167","222","270","315","319","350","410",
"묵2동","국민기초생활보장 수급권자","남","독거노인현황(성별)","","","29","31","32","49","71","87","108","119","134","172",
"묵2동","국민기초생활보장 수급권자","여","독거노인현황(성별)","","","91","95","92","118","151","183","207","200","216","238",
"묵2동","저소득노인","계","독거노인현황(성별)","","","36","38","34","54","44","34","58","31","29","20",
"묵2동","저소득노인","남","독거노인현황(성별)","","","8","9","15","16","12","10","21","7","7","4",
"묵2동","저소득노인","여","독거노인현황(성별)","","","28","29","19","38","32","24","37","24","22","16",
"묵2동","일   반","계","독거노인현황(성별)","","","460","488","566","494","491","569","589","629","688","704",
"묵2동","일   반","남","독거노인현황(성별)","","","159","168","135","151","162","200","205","216","240","241",
"묵2동","일   반","여","독거노인현황(성별)","","","301","320","431","343","329","369","384","413","448","463",
"망우3동","합계","계","독거노인현황(성별)","","","735","794","672","871","874","1019","1106","1177","1271","1382",
"망우3동","합계","남","독거노인현황(성별)","","","237","255","243","295","308","377","422","475","540","607",
"망우3동","합계","여","독거노인현황(성별)","","","498","539","429","576","566","642","684","702","731","775",
"망우3동","국민기초생활보장 수급권자","계","독거노인현황(성별)","","","193","200","243","271","320","402","483","528","581","617",
"망우3동","국민기초생활보장 수급권자","남","독거노인현황(성별)","","","66","67","88","104","130","176","208","245","286","311",
"망우3동","국민기초생활보장 수급권자","여","독거노인현황(성별)","","","127","133","155","167","190","226","275","283","295","306",
"망우3동","저소득노인","계","독거노인현황(성별)","","","48","51","60","62","50","36","81","24","16","19",
"망우3동","저소득노인","남","독거노인현황(성별)","","","13","14","18","15","11","12","31","5","6","6",
"망우3동","저소득노인","여","독거노인현황(성별)","","","35","37","42","47","39","24","50","19","10","13",
"망우3동","일   반","계","독거노인현황(성별)","","","494","543","369","538","504","581","542","625","674","746",
"망우3동","일   반","남","독거노인현황(성별)","","","158","174","137","176","167","189","183","225","248","290",
"망우3동","일   반","여","독거노인현황(성별)","","","336","369","232","362","337","392","359","400","426","456",
"신내1동","합계","계","독거노인현황(성별)","","","751","794","822","942","1765","1184","1260","1341","1475","1572",
"신내1동","합계","남","독거노인현황(성별)","","","210","224","252","273","565","340","370","396","437","477",
"신내1동","합계","여","독거노인현황(성별)","","","541","570","570","669","1200","844","890","945","1038","1095",
"신내1동","국민기초생활보장 수급권자","계","독거노인현황(성별)","","","136","143","108","300","328","483","495","526","566","610",
"신내1동","국민기초생활보장 수급권자","남","독거노인현황(성별)","","","34","37","27","83","95","133","142","141","145","169",
"신내1동","국민기초생활보장 수급권자","여","독거노인현황(성별)","","","102","106","81","217","233","350","353","385","421","441",
"신내1동","저소득노인","계","독거노인현황(성별)","","","46","49","108","123","77","53","135","44","44","38",
"신내1동","저소득노인","남","독거노인현황(성별)","","","17","17","65","33","17","12","35","10","7","6",
"신내1동","저소득노인","여","독거노인현황(성별)","","","29","32","43","90","60","41","100","34","37","32",
"신내1동","일   반","계","독거노인현황(성별)","","","569","602","606","519","1360","648","630","771","865","924",
"신내1동","일   반","남","독거노인현황(성별)","","","159","170","160","157","453","195","193","245","285","302",
"신내1동","일   반","여","독거노인현황(성별)","","","410","432","446","362","907","453","437","526","580","622",
"신내2동","합계","계","독거노인현황(성별)","","","691","719","704","889","855","1076","1134","1222","1310","1400",
"신내2동","합계","남","독거노인현황(성별)","","","188","197","172","236","270","304","321","364","395","430",
"신내2동","합계","여","독거노인현황(성별)","","","503","522","532","653","585","772","813","858","915","970",
"신내2동","국민기초생활보장 수급권자","계","독거노인현황(성별)","","","182","185","289","314","322","391","440","493","523","560",
"신내2동","국민기초생활보장 수급권자","남","독거노인현황(성별)","","","65","66","111","114","113","133","148","170","188","209",
"신내2동","국민기초생활보장 수급권자","여","독거노인현황(성별)","","","117","119","178","200","209","258","292","323","335","351",
"신내2동","저소득노인","계","독거노인현황(성별)","","","34","35","118","79","53","42","85","28","23","19",
"신내2동","저소득노인","남","독거노인현황(성별)","","","13","13","35","24","15","8","17","5","3","3",
"신내2동","저소득노인","여","독거노인현황(성별)","","","21","22","83","55","38","34","68","23","20","16",
"신내2동","일   반","계","독거노인현황(성별)","","","475","499","297","496","480","643","609","701","764","821",
"신내2동","일   반","남","독거노인현황(성별)","","","110","118","26","98","142","163","156","189","204","218",
"신내2동","일   반","여","독거노인현황(성별)","","","365","381","271","398","338","480","453","512","560","603",
"면목본동","합계","계","독거노인현황(성별)","","","1231","1324","1162","1593","1245","1727","1889","2040","2187","2333",
"면목본동","합계","남","독거노인현황(성별)","","","404","433","355","547","408","587","661","738","816","877",
"면목본동","합계","여","독거노인현황(성별)","","","827","891","807","1046","837","1140","1228","1302","1371","1456",
"면목본동","국민기초생활보장 수급권자","계","독거노인현황(성별)","","","256","269","210","315","437","575","692","791","826","905",
"면목본동","국민기초생활보장 수급권자","남","독거노인현황(성별)","","","71","74","62","100","142","199","250","309","319","373",
"면목본동","국민기초생활보장 수급권자","여","독거노인현황(성별)","","","185","195","148","215","295","376","442","482","507","532",
"면목본동","저소득노인","계","독거노인현황(성별)","","","42","47","53","624","69","59","136","44","33","20",
"면목본동","저소득노인","남","독거노인현황(성별)","","","15","16","15","218","15","9","37","6","2","-",
"면목본동","저소득노인","여","독거노인현황(성별)","","","27","31","38","406","54","50","99","38","31","20",
"면목본동","일   반","계","독거노인현황(성별)","","","933","1008","899","654","739","1093","1061","1205","1328","1408",
"면목본동","일   반","남","독거노인현황(성별)","","","318","343","278","229","251","379","374","423","495","504",
"면목본동","일   반","여","독거노인현황(성별)","","","615","665","621","425","488","714","687","782","833","904",
"면목3.8동","합계","계","독거노인현황(성별)","","","1052","1125","978","1158","1177","1363","1443","1575","1686","1802",
"면목3.8동","합계","남","독거노인현황(성별)","","","333","358","294","397","398","486","515","568","604","646",
"면목3.8동","합계","여","독거노인현황(성별)","","","719","767","684","761","779","877","928","1007","1082","1156",
